step,microtick,upsilon_num,upsilon_den,beta_num,beta_den,koppa_num,koppa_den,rho_triggered,rho_prime,imbalance_active,upsilon_beta_ratio,convergence_error,phase_limit,structural_deviation,emission_count,psi_transformed,microtick_phase
41,10,1,1,1,1,66072,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,10
41,11,1,1,1,1,66215,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,11
42,1,1,1,1,1,66358,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,1
42,2,1,1,1,1,66501,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,2
42,3,1,1,1,1,66644,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,3
42,4,1,1,1,1,66787,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,4
42,5,1,1,1,1,66930,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,5
42,6,1,1,1,1,67073,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,6
42,7,1,1,1,1,67216,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,7
42,8,1,1,1,1,67359,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,8
42,9,1,1,1,1,67502,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,9
42,10,1,1,1,1,67645,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,10
42,11,1,1,1,1,67788,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,11
43,1,1,1,1,1,67931,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,1
43,2,1,1,1,1,68074,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,2
43,3,1,1,1,1,68217,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,3
43,4,1,1,1,1,68360,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,4
43,5,1,1,1,1,68503,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,5
43,6,1,1,1,1,68646,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,6
43,7,1,1,1,1,68789,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,7
43,8,1,1,1,1,68932,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,8
43,9,1,1,1,1,69075,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,9
43,10,1,1,1,1,69218,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,10
43,11,1,1,1,1,69361,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,11
44,1,1,1,1,1,69504,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,1
44,2,1,1,1,1,69647,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,2
44,3,1,1,1,1,69790,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,3
44,4,1,1,1,1,69933,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,4
44,5,1,1,1,1,70076,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,5
44,6,1,1,1,1,70219,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,6
44,7,1,1,1,1,70362,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,7
44,8,1,1,1,1,70505,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,8
44,9,1,1,1,1,70648,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,9
44,10,1,1,1,1,70791,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,10
44,11,1,1,1,1,70934,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,11
45,1,1,1,1,1,71077,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,1
45,2,1,1,1,1,71220,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,2
45,3,1,1,1,1,71363,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,3
45,4,1,1,1,1,71506,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,4
45,5,1,1,1,1,71649,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,5
45,6,1,1,1,1,71792,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,6
45,7,1,1,1,1,71935,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,7
45,8,1,1,1,1,72078,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,8
45,9,1,1,1,1,72221,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,9
45,10,1,1,1,1,72364,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,10
45,11,1,1,1,1,72507,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,11
46,1,1,1,1,1,72650,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,1
46,2,1,1,1,1,72793,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,2
46,3,1,1,1,1,72936,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,3
46,4,1,1,1,1,73079,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,4
46,5,1,1,1,1,73222,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,5
46,6,1,1,1,1,73365,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,6
46,7,1,1,1,1,73508,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,7
46,8,1,1,1,1,73651,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,8
46,9,1,1,1,1,73794,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,9
46,10,1,1,1,1,73937,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,10
46,11,1,1,1,1,74080,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,11
47,1,1,1,1,1,74223,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,1
47,2,1,1,1,1,74366,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,2
47,3,1,1,1,1,74509,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,3
47,4,1,1,1,1,74652,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,4
47,5,1,1,1,1,74795,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,5
47,6,1,1,1,1,74938,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,6
47,7,1,1,1,1,75081,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,7
47,8,1,1,1,1,75224,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,8
47,9,1,1,1,1,75367,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,9
47,10,1,1,1,1,75510,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,10
47,11,1,1,1,1,75653,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,11
48,1,1,1,1,1,75796,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,1
48,2,1,1,1,1,75939,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,2
48,3,1,1,1,1,76082,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,3
48,4,1,1,1,1,76225,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,4
48,5,1,1,1,1,76368,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,5
48,6,1,1,1,1,76511,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,6
48,7,1,1,1,1,76654,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,7
48,8,1,1,1,1,76797,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,8
48,9,1,1,1,1,76940,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,9
48,10,1,1,1,1,77083,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,10
48,11,1,1,1,1,77226,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,11
49,1,1,1,1,1,77369,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,1
49,2,1,1,1,1,77512,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,2
49,3,1,1,1,1,77655,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,3
49,4,1,1,1,1,77798,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,4
49,5,1,1,1,1,77941,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,5
49,6,1,1,1,1,78084,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,6
49,7,1,1,1,1,78227,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,7
49,8,1,1,1,1,78370,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,8
49,9,1,1,1,1,78513,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,9
49,10,1,1,1,1,78656,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,10
49,11,1,1,1,1,78799,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,11
50,1,1,1,1,1,78942,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,1
50,2,1,1,1,1,79085,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,2
50,3,1,1,1,1,79228,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,3
50,4,1,1,1,1,79371,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,4
50,5,1,1,1,1,79514,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,5
50,6,1,1,1,1,79657,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,6
50,7,1,1,1,1,79800,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,7
50,8,1,1,1,1,79943,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,8
50,9,1,1,1,1,80086,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,9
50,10,1,1,1,1,80229,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,10
50,11,1,1,1,1,80372,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,11
51,1,1,1,1,1,80515,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,1
51,2,1,1,1,1,80658,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,2
51,3,1,1,1,1,80801,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,3
51,4,1,1,1,1,80944,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,4
51,5,1,1,1,1,81087,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,5
51,6,1,1,1,1,81230,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,6
51,7,1,1,1,1,81373,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,7
51,8,1,1,1,1,81516,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,8
51,9,1,1,1,1,81659,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,9
51,10,1,1,1,1,81802,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,10
51,11,1,1,1,1,81945,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,11
52,1,1,1,1,1,82088,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,1
52,2,1,1,1,1,82231,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,2
52,3,1,1,1,1,82374,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,3
52,4,1,1,1,1,82517,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,4
52,5,1,1,1,1,82660,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,5
52,6,1,1,1,1,82803,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,6
52,7,1,1,1,1,82946,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,7
52,8,1,1,1,1,83089,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,8
52,9,1,1,1,1,83232,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,9
52,10,1,1,1,1,83375,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,10
52,11,1,1,1,1,83518,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,11
53,1,1,1,1,1,83661,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,1
53,2,1,1,1,1,83804,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,2
53,3,1,1,1,1,83947,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,3
53,4,1,1,1,1,84090,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,4
53,5,1,1,1,1,84233,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,5
53,6,1,1,1,1,84376,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,6
53,7,1,1,1,1,84519,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,7
53,8,1,1,1,1,84662,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,8
53,9,1,1,1,1,84805,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,9
53,10,1,1,1,1,84948,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,10
53,11,1,1,1,1,85091,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,11
54,1,1,1,1,1,85234,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,1
54,2,1,1,1,1,85377,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,2
54,3,1,1,1,1,85520,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,3
54,4,1,1,1,1,85663,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,4
54,5,1,1,1,1,85806,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,5
54,6,1,1,1,1,85949,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,6
54,7,1,1,1,1,86092,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,7
54,8,1,1,1,1,86235,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,8
54,9,1,1,1,1,86378,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,9
54,10,1,1,1,1,86521,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,10
54,11,1,1,1,1,86664,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,11
55,1,1,1,1,1,86807,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,1
55,2,1,1,1,1,86950,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,2
55,3,1,1,1,1,87093,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,3
55,4,1,1,1,1,87236,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,4
55,5,1,1,1,1,87379,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,5
55,6,1,1,1,1,87522,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,6
55,7,1,1,1,1,87665,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,7
55,8,1,1,1,1,87808,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,8
55,9,1,1,1,1,87951,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,9
55,10,1,1,1,1,88094,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,10
55,11,1,1,1,1,88237,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,11
56,1,1,1,1,1,88380,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,1
56,2,1,1,1,1,88523,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,2
56,3,1,1,1,1,88666,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,3
56,4,1,1,1,1,88809,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,4
56,5,1,1,1,1,88952,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,5
56,6,1,1,1,1,89095,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,6
56,7,1,1,1,1,89238,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,7
56,8,1,1,1,1,89381,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,8
56,9,1,1,1,1,89524,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,9
56,10,1,1,1,1,89667,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,10
56,11,1,1,1,1,89810,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,11
57,1,1,1,1,1,89953,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,1
57,2,1,1,1,1,90096,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,2
57,3,1,1,1,1,90239,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,3
57,4,1,1,1,1,90382,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,4
57,5,1,1,1,1,90525,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,5
57,6,1,1,1,1,90668,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,6
57,7,1,1,1,1,90811,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,7
57,8,1,1,1,1,90954,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,8
57,9,1,1,1,1,91097,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,9
57,10,1,1,1,1,91240,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,10
57,11,1,1,1,1,91383,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,11
58,1,1,1,1,1,91526,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,1
58,2,1,1,1,1,91669,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,2
58,3,1,1,1,1,91812,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,3
58,4,1,1,1,1,91955,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,4
58,5,1,1,1,1,92098,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,5
58,6,1,1,1,1,92241,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,6
58,7,1,1,1,1,92384,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,7
58,8,1,1,1,1,92527,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,8
58,9,1,1,1,1,92670,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,9
58,10,1,1,1,1,92813,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,10
58,11,1,1,1,1,92956,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,11
59,1,1,1,1,1,93099,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,1
59,2,1,1,1,1,93242,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,2
59,3,1,1,1,1,93385,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,3
59,4,1,1,1,1,93528,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,4
59,5,1,1,1,1,93671,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,5
59,6,1,1,1,1,93814,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,6
59,7,1,1,1,1,93957,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,7
59,8,1,1,1,1,94100,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,8
59,9,1,1,1,1,94243,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,9
59,10,1,1,1,1,94386,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,10
59,11,1,1,1,1,94529,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,11
60,1,1,1,1,1,94672,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,1
60,2,1,1,1,1,94815,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,2
60,3,1,1,1,1,94958,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,3
60,4,1,1,1,1,95101,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,4
60,5,1,1,1,1,95244,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,5
60,6,1,1,1,1,95387,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,6
60,7,1,1,1,1,95530,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,7
60,8,1,1,1,1,95673,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,8
60,9,1,1,1,1,95816,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,9
60,10,1,1,1,1,95959,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,10
60,11,1,1,1,1,96102,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,11
61,1,1,1,1,1,96245,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,1
61,2,1,1,1,1,96388,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,2
61,3,1,1,1,1,96531,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,3
61,4,1,1,1,1,96674,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,4
61,5,1,1,1,1,96817,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,5
61,6,1,1,1,1,96960,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,6
61,7,1,1,1,1,97103,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,7
61,8,1,1,1,1,97246,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,8
61,9,1,1,1,1,97389,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,9
61,10,1,1,1,1,97532,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,10
61,11,1,1,1,1,97675,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,11
62,1,1,1,1,1,97818,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,1
62,2,1,1,1,1,97961,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,2
62,3,1,1,1,1,98104,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,3
62,4,1,1,1,1,98247,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,4
62,5,1,1,1,1,98390,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,5
62,6,1,1,1,1,98533,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,6
62,7,1,1,1,1,98676,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,7
62,8,1,1,1,1,98819,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,8
62,9,1,1,1,1,98962,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,9
62,10,1,1,1,1,99105,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,10
62,11,1,1,1,1,99248,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,11
63,1,1,1,1,1,99391,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,1
